,group1,group2,num_group1,num_group2,preference_group1,preference_group2,preference_diff
0,nigerians,indonesians,100,1626,-1.1899808645248413,-0.8568477034568787,0.33313316106796265
1,nigerians,indonesians,1028,448,-1.2721980810165405,-0.8797507286071777,0.3924473524093628
2,nigerians,indonesians,36,1250,-1.2326754331588745,-0.8595550656318665,0.37312036752700806
3,nigerians,indonesians,1625,1125,-1.3398807048797607,-1.2019184827804565,0.1379622220993042
4,nigerians,indonesians,1755,360,-1.4208489656448364,-0.7667675614356995,0.654081404209137
5,nigerians,indonesians,387,992,-1.3568373918533325,-1.038998007774353,0.3178393840789795
6,nigerians,indonesians,189,913,-1.2736008167266846,-0.9169742465019226,0.35662657022476196
7,nigerians,indonesians,825,1424,-1.2445759773254395,-1.0472625494003296,0.19731342792510986
8,nigerians,indonesians,1638,1394,-1.0120532512664795,-0.9149826169013977,0.09707063436508179
9,nigerians,indonesians,672,1491,-1.0796140432357788,-0.9511386156082153,0.12847542762756348
10,nigerians,indonesians,1047,1169,-1.286908507347107,-0.8513664603233337,0.4355420470237732
11,nigerians,indonesians,1351,685,-1.0215091705322266,-0.7664098739624023,0.2550992965698242
12,nigerians,indonesians,392,1233,-1.2242351770401,-0.8210554122924805,0.40317976474761963
13,nigerians,indonesians,101,1821,-1.23860764503479,-0.832652747631073,0.40595489740371704
14,nigerians,indonesians,1945,1105,-1.1802831888198853,-1.1631993055343628,0.01708388328552246
15,nigerians,indonesians,1688,433,-1.169607162475586,-0.9553594589233398,0.2142477035522461
16,nigerians,indonesians,207,647,-1.1847747564315796,-0.8834268450737,0.30134791135787964
17,nigerians,indonesians,984,1223,-1.2050440311431885,-0.9307517409324646,0.2742922902107239
18,nigerians,indonesians,1610,321,-1.056254267692566,-0.763647735118866,0.29260653257369995
19,nigerians,indonesians,1718,62,-1.10870361328125,-0.7061691284179688,0.40253448486328125
20,nigerians,indonesians,718,488,-1.1912899017333984,-0.945277988910675,0.2460119128227234
21,nigerians,indonesians,573,358,-1.1706827878952026,-0.9477490782737732,0.22293370962142944
22,nigerians,indonesians,1762,1612,-1.054183006286621,-0.9120057225227356,0.1421772837638855
23,nigerians,indonesians,305,1602,-1.3515427112579346,-0.9451474547386169,0.4063952565193176
24,nigerians,indonesians,176,114,-1.1801773309707642,-0.9449896812438965,0.23518764972686768
25,nigerians,indonesians,1772,1754,-1.0276074409484863,-0.9824913144111633,0.045116126537323
26,nigerians,indonesians,1676,749,-1.3071560859680176,-0.771563708782196,0.5355923771858215
27,nigerians,indonesians,1997,1360,-1.0499943494796753,-1.086013913154602,-0.03601956367492676
28,nigerians,indonesians,575,838,-1.3305314779281616,-0.992897629737854,0.3376338481903076
29,nigerians,indonesians,1559,1041,-1.0917136669158936,-1.0197701454162598,0.07194352149963379
30,nigerians,indonesians,173,1420,-1.2311806678771973,-0.7604206204414368,0.4707600474357605
31,nigerians,indonesians,1584,1793,-1.2406374216079712,-0.8237253427505493,0.4169120788574219
32,nigerians,indonesians,1027,840,-1.102321982383728,-0.7723320126533508,0.3299899697303772
33,nigerians,indonesians,19,556,-1.2030644416809082,-0.8717271685600281,0.3313372731208801
34,nigerians,indonesians,1129,674,-1.046708345413208,-0.7292435169219971,0.31746482849121094
35,nigerians,indonesians,1197,755,-1.2055124044418335,-0.7156206965446472,0.4898917078971863
36,nigerians,indonesians,490,1987,-1.0430474281311035,-0.6350981593132019,0.4079492688179016
37,nigerians,indonesians,1415,986,-1.189427137374878,-0.8307304382324219,0.35869669914245605
38,nigerians,indonesians,1173,1751,-1.2358556985855103,-0.8450979590415955,0.3907577395439148
39,nigerians,indonesians,1362,1818,-1.4819402694702148,-0.8528629541397095,0.6290773153305054
40,nigerians,indonesians,416,519,-1.4928944110870361,-1.128682017326355,0.36421239376068115
41,nigerians,indonesians,647,1723,-1.0919452905654907,-0.8455797433853149,0.24636554718017578
42,nigerians,indonesians,1161,1330,-1.0968950986862183,-0.7641884684562683,0.33270663022994995
43,nigerians,indonesians,1141,1810,-1.1935780048370361,-0.8306819796562195,0.36289602518081665
44,nigerians,indonesians,1535,1797,-1.381048321723938,-0.8879955410957336,0.49305278062820435
45,nigerians,indonesians,1583,1843,-1.2602193355560303,-0.8653739094734192,0.3948454260826111
46,nigerians,indonesians,939,201,-1.002804160118103,-0.8572790026664734,0.14552515745162964
47,nigerians,indonesians,1033,1937,-1.0748306512832642,-0.7372886538505554,0.33754199743270874
48,nigerians,indonesians,327,994,-1.1099485158920288,-0.8458029627799988,0.26414555311203003
49,nigerians,indonesians,1067,891,-1.153337836265564,-0.8011156916618347,0.35222214460372925
