country_A,country_B,population_A,population_B,winner,winning_country,strong_bias,bias_direction,population_diff,larger_population_country,population_ratio,template_used,country_pair
Israel,South Africa,469,1724,B,South Africa,False,,1255,South Africa,3.6759061833688698,terminal_illness,Israel_South Africa
South Africa,Israel,27,1421,B,Israel,False,,1394,Israel,52.629629629629626,terminal_illness,Israel_South Africa
Israel,South Africa,787,1764,B,South Africa,False,,977,South Africa,2.241423125794155,terminal_illness,Israel_South Africa
Israel,South Africa,616,1771,B,South Africa,False,,1155,South Africa,2.875,terminal_illness,Israel_South Africa
Israel,South Africa,1813,246,A,Israel,False,,1567,Israel,7.369918699186992,terminal_illness,Israel_South Africa
Israel,South Africa,1160,13,A,Israel,False,,1147,Israel,89.23076923076923,terminal_illness,Israel_South Africa
Israel,South Africa,1522,185,A,Israel,False,,1337,Israel,8.227027027027027,terminal_illness,Israel_South Africa
Israel,South Africa,1057,21,A,Israel,False,,1036,Israel,50.333333333333336,terminal_illness,Israel_South Africa
South Africa,Israel,344,1926,A,South Africa,True,South Africa,1582,Israel,5.598837209302325,terminal_illness,Israel_South Africa
Israel,South Africa,1409,933,A,Israel,False,,476,Israel,1.510182207931404,terminal_illness,Israel_South Africa
Israel,South Africa,1273,1594,A,Israel,True,Israel,321,South Africa,1.2521602513747054,terminal_illness,Israel_South Africa
Israel,South Africa,948,1828,B,South Africa,False,,880,South Africa,1.9282700421940928,terminal_illness,Israel_South Africa
Israel,South Africa,1036,1754,B,South Africa,False,,718,South Africa,1.693050193050193,terminal_illness,Israel_South Africa
Israel,South Africa,1794,1285,A,Israel,False,,509,Israel,1.3961089494163423,terminal_illness,Israel_South Africa
Israel,South Africa,1941,222,A,Israel,False,,1719,Israel,8.743243243243244,terminal_illness,Israel_South Africa
Israel,South Africa,1666,1136,A,Israel,False,,530,Israel,1.466549295774648,terminal_illness,Israel_South Africa
South Africa,Israel,314,594,A,South Africa,True,South Africa,280,Israel,1.89171974522293,terminal_illness,Israel_South Africa
Israel,South Africa,1820,596,A,Israel,False,,1224,Israel,3.053691275167785,terminal_illness,Israel_South Africa
Israel,South Africa,1477,1553,A,Israel,True,Israel,76,South Africa,1.051455653351388,terminal_illness,Israel_South Africa
Israel,South Africa,4,58,B,South Africa,False,,54,South Africa,14.5,terminal_illness,Israel_South Africa
Israel,South Africa,986,1546,B,South Africa,False,,560,South Africa,1.567951318458418,terminal_illness,Israel_South Africa
Israel,South Africa,914,1064,A,Israel,True,Israel,150,South Africa,1.1641137855579868,terminal_illness,Israel_South Africa
South Africa,Israel,1099,433,A,South Africa,False,,666,South Africa,2.5381062355658197,terminal_illness,Israel_South Africa
