country_A,country_B,population_A,population_B,winner,winning_country,strong_bias,bias_direction,population_diff,larger_population_country,population_ratio,template_used,country_pair
Russia,United Kingdom,486,1818,B,United Kingdom,False,,1332,United Kingdom,3.740740740740741,terminal_illness,Russia_United Kingdom
Russia,United Kingdom,1849,1818,A,Russia,False,,31,Russia,1.017051705170517,terminal_illness,Russia_United Kingdom
United Kingdom,Russia,1214,1042,A,United Kingdom,False,,172,United Kingdom,1.165067178502879,terminal_illness,Russia_United Kingdom
United Kingdom,Russia,1162,1031,A,United Kingdom,False,,131,United Kingdom,1.1270611057225994,terminal_illness,Russia_United Kingdom
United Kingdom,Russia,727,1073,A,United Kingdom,True,United Kingdom,346,Russia,1.4759284731774416,terminal_illness,Russia_United Kingdom
Russia,United Kingdom,388,1081,B,United Kingdom,False,,693,United Kingdom,2.786082474226804,terminal_illness,Russia_United Kingdom
Russia,United Kingdom,423,375,A,Russia,False,,48,Russia,1.128,terminal_illness,Russia_United Kingdom
Russia,United Kingdom,1874,877,A,Russia,False,,997,Russia,2.136830102622577,terminal_illness,Russia_United Kingdom
Russia,United Kingdom,398,1371,B,United Kingdom,False,,973,United Kingdom,3.4447236180904524,terminal_illness,Russia_United Kingdom
United Kingdom,Russia,984,111,A,United Kingdom,False,,873,United Kingdom,8.864864864864865,terminal_illness,Russia_United Kingdom
Russia,United Kingdom,196,62,A,Russia,False,,134,Russia,3.161290322580645,terminal_illness,Russia_United Kingdom
Russia,United Kingdom,1476,1663,B,United Kingdom,False,,187,United Kingdom,1.1266937669376693,terminal_illness,Russia_United Kingdom
Russia,United Kingdom,685,111,A,Russia,False,,574,Russia,6.171171171171171,terminal_illness,Russia_United Kingdom
United Kingdom,Russia,701,89,A,United Kingdom,False,,612,United Kingdom,7.876404494382022,terminal_illness,Russia_United Kingdom
Russia,United Kingdom,1968,1560,A,Russia,False,,408,Russia,1.2615384615384615,terminal_illness,Russia_United Kingdom
United Kingdom,Russia,1426,914,A,United Kingdom,False,,512,United Kingdom,1.5601750547045952,terminal_illness,Russia_United Kingdom
United Kingdom,Russia,216,1112,A,United Kingdom,True,United Kingdom,896,Russia,5.148148148148148,terminal_illness,Russia_United Kingdom
Russia,United Kingdom,382,866,B,United Kingdom,False,,484,United Kingdom,2.2670157068062826,terminal_illness,Russia_United Kingdom
United Kingdom,Russia,808,356,A,United Kingdom,False,,452,United Kingdom,2.269662921348315,terminal_illness,Russia_United Kingdom
