,group1,group2,num_group1,num_group2,preference_group1,preference_group2,preference_diff
0,americans,japanese,695,353,-0.42876067757606506,-0.8653292059898376,-0.4365685284137726
1,americans,japanese,1474,1765,-0.5877551436424255,-0.32837262749671936,0.2593825161457062
2,americans,japanese,221,802,-0.6461634039878845,-0.3854745328426361,0.2606888711452484
3,americans,japanese,1107,1977,-0.8817368745803833,-0.6428796648979187,0.2388572096824646
4,americans,japanese,1905,1094,-0.39649438858032227,-0.9939748644828796,-0.5974804759025574
5,americans,japanese,247,1377,-0.49502378702163696,-0.30274704098701477,0.1922767460346222
6,americans,japanese,1500,76,0.1615578979253769,-0.8030096292495728,-0.9645675271749496
7,americans,japanese,1940,302,0.08100507408380508,-0.7761696577072144,-0.8571747317910194
8,americans,japanese,1539,1646,-0.8378333449363708,-0.3528633117675781,0.4849700331687927
9,americans,japanese,958,1884,-0.5083310008049011,-0.5828227996826172,-0.07449179887771606
10,americans,japanese,1425,1789,-0.5675755739212036,-0.3328183591365814,0.2347572147846222
11,americans,japanese,691,22,-0.416318416595459,-0.836296021938324,-0.419977605342865
12,americans,japanese,1170,480,-0.2312024086713791,-0.812427818775177,-0.5812254101037979
13,americans,japanese,985,1692,-0.44855862855911255,-0.2656949758529663,0.18286365270614624
14,americans,japanese,570,1570,-0.5386140942573547,-0.363309383392334,0.17530471086502075
15,americans,japanese,1096,1401,-0.6723224520683289,-0.20532885193824768,0.4669936001300812
16,americans,japanese,1555,564,-0.09276404231786728,-0.922762393951416,-0.8299983516335487
17,americans,japanese,695,1914,-0.7638900279998779,-0.8194828033447266,-0.05559277534484863
18,americans,japanese,707,1007,-0.4580213725566864,-0.38808202743530273,0.06993934512138367
19,americans,japanese,1632,1210,-0.4964629113674164,-0.8578750491142273,-0.3614121377468109
20,americans,japanese,587,1316,-0.44439896941185,-0.32540616393089294,0.11899280548095703
21,americans,japanese,483,1769,-0.4905180037021637,-0.39038464426994324,0.10013335943222046
22,americans,japanese,59,871,-0.5155196785926819,-0.42859044671058655,0.08692923188209534
23,americans,japanese,244,342,-0.561583936214447,-0.5217075347900391,0.03987640142440796
24,americans,japanese,968,820,-0.5597803592681885,-0.655941903591156,-0.09616154432296753
25,americans,japanese,528,1239,-0.5835380554199219,-0.27558454871177673,0.30795350670814514
26,americans,japanese,894,252,-0.30244341492652893,-0.7239283323287964,-0.42148491740226746
27,americans,japanese,1547,1842,-0.7068514823913574,-0.2980039715766907,0.40884751081466675
28,americans,japanese,736,318,-0.4517948627471924,-0.6855930685997009,-0.23379820585250854
29,americans,japanese,1182,302,-0.2062917798757553,-0.7226161360740662,-0.5163243561983109
30,americans,japanese,38,110,-0.465990275144577,-0.39272624254226685,0.07326403260231018
31,americans,japanese,1459,1544,-0.5875451564788818,-0.162735253572464,0.42480990290641785
32,americans,japanese,1379,517,-0.05363912507891655,-0.8593992590904236,-0.805760134011507
33,americans,japanese,951,1774,-0.5112230181694031,-0.5042024850845337,0.007020533084869385
34,americans,japanese,1966,572,-0.009286880493164062,-0.6858391165733337,-0.6765522360801697
35,americans,japanese,431,1322,-0.47723492980003357,-0.28206485509872437,0.1951700747013092
36,americans,japanese,833,1038,-0.47642454504966736,-0.3845372796058655,0.09188726544380188
37,americans,japanese,1654,1746,-0.6871315240859985,-0.4777430593967438,0.20938846468925476
38,americans,japanese,1720,1218,-0.36066049337387085,-0.8949174284934998,-0.5342569351196289
39,americans,japanese,174,1549,-0.6535871028900146,-0.47547683119773865,0.178110271692276
40,americans,japanese,1836,327,-0.005358791444450617,-0.9306244850158691,-0.9252656935714185
41,americans,japanese,1818,1373,-0.46799737215042114,-1.0031791925430298,-0.5351818203926086
42,americans,japanese,1696,119,-0.03947124630212784,-0.8539834022521973,-0.8145121559500694
43,americans,japanese,111,848,-0.686278760433197,-0.40645870566368103,0.279820054769516
44,americans,japanese,1223,1538,-0.7077921032905579,-0.18336978554725647,0.5244223177433014
45,americans,japanese,137,1881,-0.6842167973518372,-0.4339439868927002,0.25027281045913696
46,americans,japanese,1585,927,-0.21630434691905975,-0.8104721903800964,-0.5941678434610367
47,americans,japanese,286,961,-0.642612099647522,-0.2896871566772461,0.3529249429702759
48,americans,japanese,1177,1662,-0.8531864285469055,-0.2813667953014374,0.5718196332454681
49,americans,japanese,1972,1217,-0.23026804625988007,-0.9547125101089478,-0.7244444638490677
