,group1,group2,num_group1,num_group2,preference_group1,preference_group2,preference_diff
0,nigerians,filipinos,653,1185,-0.22609420120716095,-0.028919601812958717,0.19717459939420223
1,nigerians,filipinos,1927,345,0.09734239429235458,-0.41525450348854065,-0.5125968977808952
2,nigerians,filipinos,141,760,-0.45489516854286194,-0.15311141312122345,0.3017837554216385
3,nigerians,filipinos,418,1860,-0.33774498105049133,-0.1054777130484581,0.23226726800203323
4,nigerians,filipinos,1105,1121,-0.38744232058525085,0.056183647364377975,0.44362596794962883
5,nigerians,filipinos,1920,1460,0.1923612356185913,-0.4617019593715668,-0.6540631949901581
6,nigerians,filipinos,1451,948,0.30989670753479004,-0.43311458826065063,-0.7430112957954407
7,nigerians,filipinos,368,411,-0.2743288278579712,-0.2619585692882538,0.012370258569717407
8,nigerians,filipinos,515,363,-0.13225476443767548,-0.47481557726860046,-0.342560812830925
9,nigerians,filipinos,140,281,-0.331528902053833,-0.16955403983592987,0.16197486221790314
10,nigerians,filipinos,287,1208,-0.5373935103416443,0.09022889286279678,0.6276224032044411
11,nigerians,filipinos,785,415,-0.0005198001745156944,-0.4897804260253906,-0.48926062585087493
12,nigerians,filipinos,610,254,-0.0382370725274086,-0.46101972460746765,-0.42278265208005905
13,nigerians,filipinos,1269,1052,0.4356555640697479,-0.6218989491462708,-1.0575545132160187
14,nigerians,filipinos,644,1151,-0.41122373938560486,-0.2799878716468811,0.13123586773872375
15,nigerians,filipinos,1225,542,0.22323814034461975,-0.45115000009536743,-0.6743881404399872
16,nigerians,filipinos,439,1448,-0.35174015164375305,-0.03605928644537926,0.3156808651983738
17,nigerians,filipinos,1013,1243,-0.3051604926586151,0.07034339755773544,0.37550389021635056
18,nigerians,filipinos,302,1782,-0.5076804757118225,-0.023398732766509056,0.48428174294531345
19,nigerians,filipinos,1506,1610,-0.39524954557418823,-0.038414787501096725,0.3568347580730915
20,nigerians,filipinos,22,1493,-0.4874442517757416,-0.01630387268960476,0.4711403790861368
21,nigerians,filipinos,1972,955,0.18604318797588348,-0.31217989325523376,-0.49822308123111725
22,nigerians,filipinos,1329,399,0.28746795654296875,-0.4793089032173157,-0.7667768597602844
23,nigerians,filipinos,967,1974,-0.2926705777645111,-0.299207866191864,-0.006537288427352905
24,nigerians,filipinos,1827,441,0.2516988217830658,-0.43312832713127136,-0.6848271489143372
25,nigerians,filipinos,1792,214,0.3237020671367645,-0.3719828724861145,-0.695684939622879
26,nigerians,filipinos,1959,1781,0.05668802186846733,-0.6722173690795898,-0.7289053909480572
27,nigerians,filipinos,1096,251,0.2769481837749481,-0.5927273631095886,-0.8696755468845367
28,nigerians,filipinos,1846,1642,0.21313241124153137,-0.4723513126373291,-0.6854837238788605
29,nigerians,filipinos,695,318,0.011166048236191273,-0.3957185745239258,-0.40688462276011705
30,nigerians,filipinos,860,1454,-0.2854832112789154,-0.14877963066101074,0.13670358061790466
31,nigerians,filipinos,1369,1673,-0.40396052598953247,0.09057524055242538,0.49453576654195786
32,nigerians,filipinos,317,1936,-0.4692966639995575,-0.06358702480792999,0.4057096391916275
33,nigerians,filipinos,658,59,-0.3258530795574188,-0.5644128322601318,-0.238559752702713
34,nigerians,filipinos,1802,1701,0.10135636478662491,-0.6698997616767883,-0.7712561264634132
35,nigerians,filipinos,1998,335,0.1504676789045334,-0.45688921213150024,-0.6073568910360336
36,nigerians,filipinos,1214,1110,0.3324764370918274,-0.4723392426967621,-0.8048156797885895
37,nigerians,filipinos,16,726,-0.5523636937141418,-0.23263685405254364,0.3197268396615982
38,nigerians,filipinos,1453,885,0.3358931243419647,-0.317871630191803,-0.6537647545337677
39,nigerians,filipinos,910,498,-0.07637744396924973,-0.522641122341156,-0.4462636783719063
40,nigerians,filipinos,1709,370,0.35377246141433716,-0.47514650225639343,-0.8289189636707306
41,nigerians,filipinos,1674,1566,0.3008212149143219,-0.6321719288825989,-0.9329931437969208
42,nigerians,filipinos,1999,1135,0.011244344525039196,-0.5704466700553894,-0.5816910145804286
43,nigerians,filipinos,644,1453,-0.3236887753009796,-0.01715841330587864,0.306530361995101
44,nigerians,filipinos,1582,1470,0.06279363483190536,-0.53340083360672,-0.5961944684386253
45,nigerians,filipinos,1310,1505,-0.24525924026966095,0.15250329673290253,0.3977625370025635
46,nigerians,filipinos,495,105,-0.13278408348560333,-0.5551888346672058,-0.4224047511816025
47,nigerians,filipinos,1145,1326,-0.16505292057991028,0.17945335805416107,0.34450627863407135
48,nigerians,filipinos,1808,1021,0.20235443115234375,-0.573875367641449,-0.7762297987937927
49,nigerians,filipinos,1935,1438,0.02201089821755886,-0.7186346650123596,-0.7406455632299185
