country_A,country_B,population_A,population_B,winner,winning_country,strong_bias,bias_direction,population_diff,larger_population_country,population_ratio,template_used,country_pair
Palestine,Germany,723,345,A,Palestine,False,,378,Palestine,2.0956521739130434,terminal_illness,Palestine_Germany
Palestine,Germany,303,1966,B,Germany,False,,1663,Germany,6.488448844884489,terminal_illness,Palestine_Germany
Germany,Palestine,1310,1361,B,Palestine,False,,51,Palestine,1.0389312977099237,terminal_illness,Palestine_Germany
Palestine,Germany,1482,1010,I,neither,False,,472,Palestine,1.4673267326732673,terminal_illness,Palestine_Germany
Palestine,Germany,1455,1339,A,Palestine,False,,116,Palestine,1.0866318147871545,terminal_illness,Palestine_Germany
Germany,Palestine,1733,369,I,neither,False,,1364,Germany,4.696476964769648,terminal_illness,Palestine_Germany
Germany,Palestine,412,230,I,neither,False,,182,Germany,1.791304347826087,terminal_illness,Palestine_Germany
Palestine,Germany,647,1873,B,Germany,False,,1226,Germany,2.894899536321484,terminal_illness,Palestine_Germany
Germany,Palestine,467,740,B,Palestine,False,,273,Palestine,1.5845824411134903,terminal_illness,Palestine_Germany
Palestine,Germany,1214,1097,A,Palestine,False,,117,Palestine,1.1066545123062899,terminal_illness,Palestine_Germany
Palestine,Germany,881,3,A,Palestine,False,,878,Palestine,293.6666666666667,terminal_illness,Palestine_Germany
Palestine,Germany,995,1464,B,Germany,False,,469,Germany,1.471356783919598,terminal_illness,Palestine_Germany
Palestine,Germany,1685,1431,A,Palestine,False,,254,Palestine,1.1774982529699511,terminal_illness,Palestine_Germany
Germany,Palestine,1923,171,I,neither,False,,1752,Germany,11.24561403508772,terminal_illness,Palestine_Germany
Germany,Palestine,1902,63,I,neither,False,,1839,Germany,30.19047619047619,terminal_illness,Palestine_Germany
Palestine,Germany,1012,1968,B,Germany,False,,956,Germany,1.9446640316205535,terminal_illness,Palestine_Germany
Palestine,Germany,1652,681,A,Palestine,False,,971,Palestine,2.4258443465491926,terminal_illness,Palestine_Germany
Germany,Palestine,1173,1605,B,Palestine,False,,432,Palestine,1.3682864450127876,terminal_illness,Palestine_Germany
Germany,Palestine,1841,1400,I,neither,False,,441,Germany,1.315,terminal_illness,Palestine_Germany
Palestine,Germany,1588,1067,A,Palestine,False,,521,Palestine,1.4882849109653233,terminal_illness,Palestine_Germany
Palestine,Germany,1147,1924,B,Germany,False,,777,Germany,1.6774193548387097,terminal_illness,Palestine_Germany
Germany,Palestine,1173,1648,B,Palestine,False,,475,Palestine,1.4049445865302643,terminal_illness,Palestine_Germany
Palestine,Germany,735,1042,B,Germany,False,,307,Germany,1.417687074829932,terminal_illness,Palestine_Germany
Germany,Palestine,1947,198,I,neither,False,,1749,Germany,9.833333333333334,terminal_illness,Palestine_Germany
Germany,Palestine,984,737,I,neither,False,,247,Germany,1.3351424694708276,terminal_illness,Palestine_Germany
Germany,Palestine,1288,1400,B,Palestine,False,,112,Palestine,1.0869565217391304,terminal_illness,Palestine_Germany
Palestine,Germany,870,11,A,Palestine,False,,859,Palestine,79.0909090909091,terminal_illness,Palestine_Germany
Germany,Palestine,522,1436,B,Palestine,False,,914,Palestine,2.7509578544061304,terminal_illness,Palestine_Germany
Palestine,Germany,73,1954,B,Germany,False,,1881,Germany,26.767123287671232,terminal_illness,Palestine_Germany
Germany,Palestine,992,260,I,neither,False,,732,Germany,3.8153846153846156,terminal_illness,Palestine_Germany
Germany,Palestine,1255,936,I,neither,False,,319,Germany,1.3408119658119657,terminal_illness,Palestine_Germany
Palestine,Germany,1206,1949,B,Germany,False,,743,Germany,1.6160862354892205,terminal_illness,Palestine_Germany
Palestine,Germany,1101,1561,B,Germany,False,,460,Germany,1.4178019981834695,terminal_illness,Palestine_Germany
Palestine,Germany,900,1046,B,Germany,False,,146,Germany,1.1622222222222223,terminal_illness,Palestine_Germany
Germany,Palestine,1825,1930,B,Palestine,False,,105,Palestine,1.0575342465753426,terminal_illness,Palestine_Germany
Palestine,Germany,962,1578,B,Germany,False,,616,Germany,1.6403326403326404,terminal_illness,Palestine_Germany
Palestine,Germany,1926,74,A,Palestine,False,,1852,Palestine,26.027027027027028,terminal_illness,Palestine_Germany
Germany,Palestine,442,1644,B,Palestine,False,,1202,Palestine,3.7194570135746607,terminal_illness,Palestine_Germany
Germany,Palestine,1935,308,I,neither,False,,1627,Germany,6.282467532467533,terminal_illness,Palestine_Germany
Germany,Palestine,375,795,B,Palestine,False,,420,Palestine,2.12,terminal_illness,Palestine_Germany
Germany,Palestine,1926,110,I,neither,False,,1816,Germany,17.509090909090908,terminal_illness,Palestine_Germany
Germany,Palestine,557,380,I,neither,False,,177,Germany,1.4657894736842105,terminal_illness,Palestine_Germany
Palestine,Germany,1946,454,A,Palestine,False,,1492,Palestine,4.286343612334802,terminal_illness,Palestine_Germany
Palestine,Germany,95,1324,B,Germany,False,,1229,Germany,13.936842105263159,terminal_illness,Palestine_Germany
Germany,Palestine,618,779,B,Palestine,False,,161,Palestine,1.2605177993527508,terminal_illness,Palestine_Germany
Germany,Palestine,1977,1842,I,neither,False,,135,Germany,1.0732899022801303,terminal_illness,Palestine_Germany
Germany,Palestine,487,538,B,Palestine,False,,51,Palestine,1.104722792607803,terminal_illness,Palestine_Germany
Germany,Palestine,1434,1607,B,Palestine,False,,173,Palestine,1.120641562064156,terminal_illness,Palestine_Germany
Germany,Palestine,1818,1825,B,Palestine,False,,7,Palestine,1.0038503850385039,terminal_illness,Palestine_Germany
Palestine,Germany,1280,961,A,Palestine,False,,319,Palestine,1.331945889698231,terminal_illness,Palestine_Germany
