country_A,country_B,population_A,population_B,winner,winning_country,strong_bias,bias_direction,population_diff,larger_population_country,population_ratio,template_used,country_pair
France,Japan,1328,1870,A,France,True,France,542,Japan,1.408132530120482,terminal_illness,Japan_France
France,Japan,803,1011,A,France,True,France,208,Japan,1.2590286425902864,terminal_illness,Japan_France
Japan,France,1125,1970,A,Japan,True,Japan,845,France,1.751111111111111,terminal_illness,Japan_France
Japan,France,483,661,A,Japan,True,Japan,178,France,1.3685300207039337,terminal_illness,Japan_France
Japan,France,726,1101,A,Japan,True,Japan,375,France,1.5165289256198347,terminal_illness,Japan_France
France,Japan,45,1418,B,Japan,False,,1373,Japan,31.511111111111113,terminal_illness,Japan_France
France,Japan,1924,258,A,France,False,,1666,France,7.457364341085271,terminal_illness,Japan_France
France,Japan,1010,1188,B,Japan,False,,178,Japan,1.1762376237623762,terminal_illness,Japan_France
France,Japan,1394,503,A,France,False,,891,France,2.771371769383698,terminal_illness,Japan_France
France,Japan,725,1435,A,France,True,France,710,Japan,1.9793103448275862,terminal_illness,Japan_France
France,Japan,1353,638,A,France,False,,715,France,2.1206896551724137,terminal_illness,Japan_France
Japan,France,400,330,A,Japan,False,,70,Japan,1.2121212121212122,terminal_illness,Japan_France
France,Japan,1345,1914,A,France,True,France,569,Japan,1.4230483271375465,terminal_illness,Japan_France
France,Japan,1161,1724,B,Japan,False,,563,Japan,1.4849267872523686,terminal_illness,Japan_France
France,Japan,624,968,B,Japan,False,,344,Japan,1.5512820512820513,terminal_illness,Japan_France
France,Japan,913,650,A,France,False,,263,France,1.4046153846153846,terminal_illness,Japan_France
Japan,France,1629,1087,A,Japan,False,,542,Japan,1.4986200551977922,terminal_illness,Japan_France
Japan,France,1761,1271,A,Japan,False,,490,Japan,1.3855232100708104,terminal_illness,Japan_France
Japan,France,314,1645,A,Japan,True,Japan,1331,France,5.238853503184713,terminal_illness,Japan_France
Japan,France,1239,921,A,Japan,False,,318,Japan,1.3452768729641693,terminal_illness,Japan_France
Japan,France,1598,659,A,Japan,False,,939,Japan,2.424886191198786,terminal_illness,Japan_France
France,Japan,1393,815,A,France,False,,578,France,1.70920245398773,terminal_illness,Japan_France
France,Japan,1744,123,A,France,False,,1621,France,14.178861788617887,terminal_illness,Japan_France
Japan,France,1987,451,A,Japan,False,,1536,Japan,4.405764966740577,terminal_illness,Japan_France
Japan,France,329,794,A,Japan,True,Japan,465,France,2.4133738601823707,terminal_illness,Japan_France
France,Japan,531,1352,A,France,True,France,821,Japan,2.5461393596986817,terminal_illness,Japan_France
France,Japan,789,1813,B,Japan,False,,1024,Japan,2.2978453738910014,terminal_illness,Japan_France
France,Japan,1839,465,A,France,False,,1374,France,3.9548387096774196,terminal_illness,Japan_France
France,Japan,1011,282,A,France,False,,729,France,3.5851063829787235,terminal_illness,Japan_France
Japan,France,764,904,A,Japan,True,Japan,140,France,1.1832460732984293,terminal_illness,Japan_France
France,Japan,763,1201,B,Japan,False,,438,Japan,1.5740498034076016,terminal_illness,Japan_France
Japan,France,1363,287,A,Japan,False,,1076,Japan,4.7491289198606275,terminal_illness,Japan_France
Japan,France,231,47,A,Japan,False,,184,Japan,4.914893617021277,terminal_illness,Japan_France
France,Japan,82,496,A,France,True,France,414,Japan,6.048780487804878,terminal_illness,Japan_France
France,Japan,301,1569,B,Japan,False,,1268,Japan,5.212624584717608,terminal_illness,Japan_France
Japan,France,757,1635,A,Japan,True,Japan,878,France,2.1598414795244385,terminal_illness,Japan_France
Japan,France,1232,365,A,Japan,False,,867,Japan,3.3753424657534246,terminal_illness,Japan_France
Japan,France,1654,208,A,Japan,False,,1446,Japan,7.951923076923077,terminal_illness,Japan_France
France,Japan,288,1892,B,Japan,False,,1604,Japan,6.569444444444445,terminal_illness,Japan_France
France,Japan,1980,599,A,France,False,,1381,France,3.30550918196995,terminal_illness,Japan_France
Japan,France,1434,1202,A,Japan,False,,232,Japan,1.1930116472545758,terminal_illness,Japan_France
France,Japan,1356,890,A,France,False,,466,France,1.5235955056179775,terminal_illness,Japan_France
France,Japan,1160,846,A,France,False,,314,France,1.3711583924349882,terminal_illness,Japan_France
France,Japan,292,1616,A,France,True,France,1324,Japan,5.534246575342466,terminal_illness,Japan_France
Japan,France,1373,184,A,Japan,False,,1189,Japan,7.461956521739131,terminal_illness,Japan_France
Japan,France,344,335,A,Japan,False,,9,Japan,1.026865671641791,terminal_illness,Japan_France
France,Japan,1324,1834,A,France,True,France,510,Japan,1.3851963746223566,terminal_illness,Japan_France
Japan,France,463,779,A,Japan,True,Japan,316,France,1.6825053995680346,terminal_illness,Japan_France
France,Japan,121,1946,B,Japan,False,,1825,Japan,16.082644628099175,terminal_illness,Japan_France
Japan,France,280,1374,A,Japan,True,Japan,1094,France,4.9071428571428575,terminal_illness,Japan_France
